id_text	designation	artifact_type	period	provenience	museum_no	accession_no	excavation_no	artifact_comments	seal_information	collections	dates	alternative_years	genres	languages	materials	publications_key	publications_type	publications_exact_ref
P004116	IM 134595	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134595		W 20907,05			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376722	history	
P004117	IM 134596,1	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134596,1		W 20907,06a			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376721	history	
P004130	IM 134605	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134605		W 20911			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376723	history	
P004134	IM 074218	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 074218		W 20920,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376723	history	
P004135	IM 134608	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134608		W 20920,2 + W 21054,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376724	history	
P004137	IM 134610	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134610		W 20920,4			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376725	history	
P004138	IM 134611	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134611		W 20920,5			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376725	history	
P004139	IM 134612	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134612		W 20920,6			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376725	history	
P004142	ATU 7, pl. 074, W 20938	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 20938		W 20938			German Archaeological Institute, Berlin, Germany				undetermined	clay	Englund2001	primary	pl. 74, W 20938
P004143	ATU 7, pl. 074, W 20940	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 20940		W 20940			German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 74, W 20940
P004145	IM 074269	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 074269		W 20973			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	sec1950; Schmandt-Besserat1992-74352	history; history	; 1, p. 148, fig. 98 (p) Vs.
P004148	IM 134620	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134620		W 20993,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1444454	history	
P004157	IM 134629	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134629		W 20999,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1444455	history	
P004165	IM 134637	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134637		W 21002,3			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376726	history	
P004171	ATU 7, pl. 074, W 21004,14	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 21004,14		W 21004,14			German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 74, W 21004,14
P004179	IM 134648	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134648		W 21013,5			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376601	history	
P004182	IM 134652	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134652		W 21013,9			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1444456	history	
P004194	ATU 3, pl. 084, W 21019,7	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134667		W 21019,7			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1993	primary	pl. 84, W 21019,7
P004195	IM 134668	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134668		W 21021			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376727;1454089;1462101;1464553;1465217;1466123	history;history;history;history;history;citation	
P004197	IM 074330	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 074330		W 21022,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1444457	history	
P004203	IM 134674	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134674		W 21025,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1444458	history	
P004205	W 21045,1	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM —		W 21045,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1444459	history	
P004207	IM 074284,1	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 074284,1		W 21049			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376674	history	
P004209	IM 134677	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134677		W 21054,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376728	history	
P004211	IM 134679	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134679		W 21057			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376729	history	
P004212	IM 074284,2	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 074284,2		W 21060,01			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376730	history	
P004213	IM 134680	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134680		W 21060,02			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376730	history	
P004214	IM 074285	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 074285		W 21060,03			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376731	history	
P004215	IM 134681	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134681		W 21060,04			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376732	history	
P004216	IM 074287	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 074287		W 21060,07			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376732	history	
P004217	IM 134683	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134683		W 21060,08			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376733	history	
P004228	IM 074288	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 074288		W 21061,4			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1454090;1458934	history;history	
P004230	IM 134695	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134695		W 21063			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1454091;1462102;1463666	history;history;history	
P004231	IM 134696	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134696		W 21068			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1454092;1458935	history;history	
P004234	IM 074343	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 074343		W 21074,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376740	history	
P004235	IM 074289	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 074289		W 21074,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376734	history	
P004236	IM 074290	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 074290		W 21074,3			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376735	history	
P004241	IM 134703	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134703		W 21075,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376729	history	
P004244	IM 074291,1	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 074291,1		W 21080,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376735	history	
P004245	IM 074291,2	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 074291,2		W 21080,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376736	history	
P004248	IM 074292	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 074292		W 21081,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376737	history	
P004249	IM 074293	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 074293		W 21081,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376738	history	
P004255	IM 134711	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134711		W 21090			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Schmandt-Besserat1992-74352	history	1, p. 148, fig. 97 (p) Vs.
P004260	IM 134719	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134719		W 21104,5			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1454093;1458936	history;history	
P004261	IM 134720	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134720		W 21107			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376669	history	
P004265	ATU 3, pl. 084, W 21113,1	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134726		W 21113,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1993	primary	pl. 84, W 21113,1
P004266	IM 134727	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134727		W 21113,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376595	primary	
P004303	ATU 3, pl. 084, W 21163,1	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134777		W 21163,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1993;1376740	primary;history	pl. 84, W 21163,1;
P004306	ATU 3, pl. 095, W 21172	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134780		W 21172			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1993	primary	pl. 95, W 21172
P004308	ATU 7, pl. 074, W 21183	tag	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	HD: W 21183		W 21183			German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund1998OBO160/1; Englund2001ATU7; sec1978; Schmandt-Besserat1992-74352; Szarzyńska1994tags	history; primary; history; history; history	p. 60 fig. 18; pl. 74, W 21183; ; 2, 309, token no. 554; tag no. 12
P004313	IM 074297	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 074297		W 21194			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376741	history	
P004314	IM 074298	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 074298		W 21195,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376674	history	
P004339	IM 134858	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134858		W 21253,07			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1444460	history	
P004346	IM 134866	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134866		W 21258,3			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376742	history	
P004352	IM 134872	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134872		W 21278			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	sec1986; Schmandt-Besserat1992-74352	history; history	; 1, p. 145, fig. 95 (p) obv.
P004355	ATU 3, pl. 084, W 21290	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134876		W 21290			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1993	primary	pl. 84, W 21290
P004357	IM 134880	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134880		W 21300,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376743	history	
P004358	IM 134881	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134881		W 21300,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376744	history	
P004359	IM 081243	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 081243		W 21300,3			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376743	history	
P004360	IM 074314	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 074314		W 21300,4			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376745;1444461	history;history	
P004361	IM 134882	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134882		W 21300,5			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376746	history	
P004362	W 21300,6	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM —		W 21300,6			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376674	history	
P004363	IM 081459	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 081459		W 21300,7			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376746	history	
P004375	IM 134907	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134907		W 21355,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376736	history	
P004376	IM 134908	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134908		W 21355,3			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376736	history	
P004384	IM 134919	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134919		W 21403			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376674	history	
P004385	IM 134920	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134920		W 21418,02			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376627	history	
P004387	IM 074328	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 074328		W 21418,04			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Green1980husbandry; Schmandt-Besserat1992-74352	history; history	p. 35 48; 1, p. 143, fig. 93 (p) Rs.
P004392	IM 134928	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134928		W 21418,11			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376747	history	
P004396	ATU 3, pl. 097, W 21418,16	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134931		W 21418,16			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1993	primary	pl. 97, W 21418,16
P004399	ATU 3, pl. 084, W 21418,19	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134934		W 21418,19			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1993	primary	pl. 84, W 21418,19
P004400	ATU 7, pl. 074, W 21446	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 21446		W 21446			German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2001ATU7; Gehlken1998ruotata; Gehlken2014Schlüssel; Nissen1986WorldArchaeology17; sec2003; sec2004	history; primary; history; citation; history; history; history	p. 57, no. 7.7; pl. 74, W 21446; ; ; 1986, 330 Vs. (c), ; ; 
P004401	IM 134878	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134878		W 21450			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376748	history	
P004402	ATU 5, pl. 121, W 21452	tablet		Uruk (mod. Warka)	IM 134888		W 21452			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	gypsum	Englund1994ATU5; sec2010; Schmandt-Besserat1992-74352	primary; history; history	pl. 121, W 21452; ; 1, p. 130, fig. 78 (p) Vs.
P004403	IM 134889	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134889		W 21456			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376748	history	
P004404	IM 134890	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134890		W 21463			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376748	history	
P004407	ATU 7, pl. 075, W 21498	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	HD: W 21498		W 21498			German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001;1376749	primary;history	pl. 75, W 21498;
P004408	IM 134938	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134938		W 21500 + W 21555?			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1429294	history	
P004409	IM 074333	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 074333		W 21534			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376749	history	
P004410	ATU 7, pl. 075, W 21537	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 21537		W 21537			German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001;1429294	primary;history	pl. 75, W 21537; ;
P004411	ATU 7, pl. 075, W 21554	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	HD: W 21554		W 21554			German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001;1376749	primary;history	pl. 75, W 21554;
P004413	ATU 7, pl. 075, W 21559	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 21559		W 21559			German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001;1376749	primary;history	pl. 75, W 21559;
P004414	IM 074344	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 074344		W 21562			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376749	history	
P004415	ATU 7, pl. 076, W 21570	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 21570		W 21570			German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 76, W 21570
P004418	ATU 7, pl. 076, W 21601	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	HD: W 21601		W 21601			German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 76, W 21601
P004419	ATU 7, pl. 076, W 21607	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	HD: W 21607		W 21607			German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 76, W 21607
P004420	ATU 7, pl. 076, W 21608	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 21608		W 21608			German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 76, W 21608
P004422	IM 134943	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134943		W 21644			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	sec638	history	Katalog
P004423	ATU 7, pl. 076, W 21654,1	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	HD: W 21654,1		W 21654,1			German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001ATU7; sec638	primary; history	pl. 76, W 21654,1; Katalog
P004424	ATU 7, pl. 076, W 21654,2	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	HD: W 21654,2		W 21654,2			German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001ATU7; sec638	primary; history	pl. 76, W 21654,2; Katalog
P004425	ATU 7, pl. 077, W 21654,3	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	HD: W 21654,3		W 21654,3			German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001ATU7; sec638	primary; history	pl. 77, W 21654,3; Katalog
P004430	IM 074345	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 074345		W 21662,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	sec638	history	Katalog
P004431	W 21662,2	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM —		W 21662,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	sec638	history	Katalog
P004432	IM 134948	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134948		W 21662,3			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	sec638	history	Katalog
P004433	IM 134949	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134949		W 21663			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	sec638	history	Katalog
P004434	ATU 7, pl. 077, W 21671	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 21671		W 21671			German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund1998OBO160/1; Englund2001ATU7; sec638; Wu2005etymology	history; primary; history; history	p. 127 fig. 44; pl. 77, W 21671; Katalog; p. 446-447
