id_text	designation	artifact_type	period	provenience	museum_no	accession_no	excavation_no	artifact_comments	seal_information	collections	dates	alternative_years	genres	languages	materials	publications_key	publications_type	publications_exact_ref
P001832	ATU 6, pl. 018, W 12119,a+	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 16894		W 12119,a + W 12119,b			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 18, W 12119,a+
P001834	ATU 6, pl. 018, W 12120	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 17869		W 12120			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 18, W 12120
P001835	ATU 6, pl. 018, W 12121	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 16751		W 12121			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 18, W 12121
P001836	ATU 6, pl. 018, W 12122	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 16746		W 12122			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 18, W 12122
P001837	ATU 6, pl. 018, W 12123	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 16939		W 12123			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 18, W 12123
P001838	ATU 6, pl. 018, W 12124,a+	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 16928 + VAT 16964		W 12124,a + W 12124,b			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 18, W 12124,a+
P001840	ATU 6, pl. 019, W 12124,c	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21451		W 12124,c			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 19, W 12124,c
P001841	ATU 6, pl. 019, W 12124,d	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21452		W 12124,d			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 19, W 12124,d
P001842	ATU 6, pl. 019, W 12137,a	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21453		W 12137,a			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 19, W 12137,a
P001843	ATU 6, pl. 019, W 12137,b	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17718		W 12137,b			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 19, W 12137,b
P001844	ATU 6, pl. 019, W 12137,c	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17740		W 12137,c			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 19, W 12137,c
P001845	ATU 6, pl. 019, W 12137,d	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21454		W 12137,d			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 19, W 12137,d
P001846	ATU 6, pl. 019, W 12137,e	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 17883, d		W 12137,e			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 19, W 12137,e
P001847	VA — ?	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VA — ?		W 12137,f			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay			
P001848	VA — ?	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VA — ?		W 12137,g			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay			
P001849	ATU 6, pl. 019, W 12137,h	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21455		W 12137,h			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 19, W 12137,h
P001850	ATU 6, pl. 019, W 12137,?	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17622		W 12137,?			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 19, W 12137,?
P001851	ATU 6, pl. 019, W 12138	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 16897		W 12138			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 19, W 12138
P001853	ATU 6, pl. 019, W 12197,?	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VA 10804,3		W 12197,?			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 19, W 12197,?
P001854	VA — ?	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VA — ?		W 12256,a			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay			
P001855	ATU 6, pl. 020, W 12256,b	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 16908		W 12256,b			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 20, W 12256,b
P001856	VA — ?	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VA — ?		W 12256,c			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay			
P001857	ATU 6, pl. 020, W 12256,d	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21457		W 12256,d			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 20, W 12256,d
P001858	VA — ?	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VA — ?		W 12256,e			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay			
P001859	VA — ?	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VA — ?		W 12256,f			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay			
P001860	VA — ?	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VA — ?		W 12256,g			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay			
P001861	ATU 6, pl. 020, W 12256,h	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21458		W 12256,h			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 20, W 12256,h
P001862	ATU 6, pl. 020, W 12256,m	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21459		W 12256,m			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 20, W 12256,m
P001863	ATU 6, pl. 020, W 12256,n	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 17874		W 12256,n			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 20, W 12256,n
P001864	ATU 6, pl. 020, W 12256,p	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21460		W 12256,p			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 20, W 12256,p
P001865	VA — ?	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VA — ?		W 12256,q			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay			
P001866	ATU 6, pl. 020, W 12256,r	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17741		W 12256,r			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 20, W 12256,r
P001867	ATU 6, pl. 021, W 12256,s	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 16825		W 12256,s			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 21, W 12256,s
P001868	ATU 6, pl. 021, W 12256,t	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21461		W 12256,t			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 21, W 12256,t
P001869	ATU 6, pl. 019, W 12256,?	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21462		W 12256,?			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 19, W 12256,?
P001870	VA — ?	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VA — ?		W 12591			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay			
P001871	ATU 6, pl. 021, W 13033	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 17870		W 13033			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 21, W 13033
P001872	ATU 6, pl. 021, W 13323	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 16996		W 13323			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 21, W 13323
P001873	ATU 6, pl. 021, W 13579	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21463		W 13579			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 21, W 13579
P001874	ATU 6, pl. 022, W 13649	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 16778		W 13649			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 22, W 13649
P001875	ATU 6, pl. 022, W 13662,a1	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 16823		W 13662,a1			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 22, W 13662,a1
P001876	ATU 6, pl. 022, W 13662,a2	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17689, a		W 13662,a2			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 22, W 13662,a2
P001877	ATU 6, pl. 022, W 13662,a3+	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 16956		W 13662,s1 + W 13662,a3?			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 22, W 13662,a3+
P001878	ATU 6, pl. 022, W 13662,a4	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21464		W 13662,a4			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 22, W 13662,a4
P001879	ATU 6, pl. 022, W 13662,b1	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 16790		W 13662,b1			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 22, W 13662,b1
P001880	ATU 6, pl. 022, W 13662,b2	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17689, b		W 13662,b2			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 22, W 13662,b2
P001881	ATU 6, pl. 023, W 13662,c2	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21465		W 13662,c2			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005;1444424	primary;history	pl. 23, W 13662,c2
P001882	ATU 6, pl. 023, W 13662,d	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 17629		W 13662,d1			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 23, W 13662,d
P001883	ATU 6, pl. 023, W 13662,e	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 17581		W 13662,e1			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 23, W 13662,e
P001884	ATU 6, pl. 023, W 13662,f	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 16845		W 13662,f1			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 23, W 13662,f
P001885	ATU 6, pl. 023, W 13662,g1	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21466		W 13662,g1			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 23, W 13662,g1
P001886	ATU 6, pl. 023, W 13662,g2	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21467		W 13662,g2			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 23, W 13662,g2
P001887	ATU 6, pl. 023, W 13662,h1	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 16900		W 13662,h1			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 23, W 13662,h1
P001888	ATU 6, pl. 023, W 13662,h2	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17715		W 13662,h2			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 23, W 13662,h2
P001889	ATU 6, pl. 023, W 13662,i	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17768		W 13662,i1			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 23, W 13662,i
P001890	ATU 6, pl. 024, W 13662,k1	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17759, a		W 13662,k1			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 24, W 13662,k1
P001891	ATU 6, pl. 024, W 13662,k2	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 17762, a		W 13662,k2			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 24, W 13662,k2
P001892	ATU 6, pl. 024, W 13662,k3+	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21468		W 13662,k3 + W 13662,kv2			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 24, W 13662,k3+
P001893	ATU 6, pl. 024, W 13662,l	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 17624		W 13662,l1			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 24, W 13662,l
P001894	ATU 6, pl. 024, W 13662,m	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17728		W 13662,m1			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 24, W 13662,m
P001895	ATU 6, pl. 024, W 13662,n1	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17680		W 13662,n1			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 24, W 13662,n1
P001896	ATU 6, pl. 024, W 13662,n2	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 17752		W 13662,n2			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 24, W 13662,n2
P001897	ATU 6, pl. 024, W 13662,n3	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21469		W 13662,n3			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 24, W 13662,n3
P001898	ATU 6, pl. 024, W 13662,o	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 16840		W 13662,o1			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 24, W 13662,o
P001899	ATU 6, pl. 025, W 13662,p	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 16761		W 13662,p1			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 25, W 13662,p
P001900	ATU 6, pl. 025, W 13662,q+	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 16843		W 13662,q1 + W 13662,y + W 13662,z			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 25, W 13662,q+
P001901	ATU 6, pl. 025, W 13662,r	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17700		W 13662,r1			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 25, W 13662,r
P001903	ATU 6, pl. 025, W 13662,s2	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17767, a		W 13662,s2			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 25, W 13662,s2
P001904	ATU 6, pl. 025, W 13662,t1	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17743		W 13662,t1			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 25, W 13662,t1
P001905	ATU 6, pl. 025, W 13662,t2	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21470		W 13662,t2			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 25, W 13662,t2
P001906	ATU 6, pl. 025, W 13662,t3	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21471		W 13662,t3			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 25, W 13662,t3
P001907	ATU 6, pl. 026, W 13662,u	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 16788		W 13662,u1			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 26, W 13662,u
P001909	ATU 6, pl. 026, W 13662,v3	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17758, g		W 13662,v3			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 26, W 13662,v3
P001910	ATU 6, pl. 026, W 13662,w1	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17761, a		W 13662,w1			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 26, W 13662,w1
P001911	ATU 6, pl. 026, W 13662,w2	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 17765, a		W 13662,w2			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 26, W 13662,w2
P001912	ATU 6, pl. 026, W 13662,x1	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 17762, b		W 13662,x1			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 26, W 13662,x1
P001913	ATU 6, pl. 026, W 13662,x2	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21472		W 13662,x2			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 26, W 13662,x2
P001916	ATU 6, pl. 026, W 13675	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 16949		W 13675			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 26, W 13675
P001917	ATU 6, pl. 026, W 13701	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 17762, c		W 13701			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 26, W 13701
P001918	ATU 3, pl. 082, W 13917	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17631		W 13917			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund1993	primary	pl. 82, W 13917
P001919	ATU 6, pl. 027, W 13946,a	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 16735		W 13946,a			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005;1376583	primary;history	pl. 27, W 13946,a;
P001920	ATU 6, pl. 027, W 13946,b	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 16762		W 13946,b			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005;1376584	primary;history	pl. 27, W 13946,b;
P001921	ATU 6, pl. 027, W 13946,c	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 17855		W 13946,c			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005;1376585	primary;history	pl. 27, W 13946,c;
P001922	ATU 6, pl. 028, W 13946,d	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 17856		W 13946,d			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005;1429250	primary;history	pl. 28, W 13946,d; ;
P001923	ATU 6, pl. 028, W 13946,e	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21301		W 13946,e			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 28, W 13946,e
P001924	ATU 6, pl. 028, W 13946,f	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21302		W 13946,f			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 28, W 13946,f
P001925	ATU 6, pl. 028, W 13946,g	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21303		W 13946,g			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 28, W 13946,g
P001926	ATU 6, pl. 028, W 13946,h	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17860		W 13946,h			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 28, W 13946,h
P001927	ATU 6, pl. 029, W 13946,i+	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 16917		W 13946,i + W 13946,k			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 29, W 13946,i+
P001929	ATU 6, pl. 029, W 13946,l	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 16994		W 13946,l			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 29, W 13946,l
P001930	ATU 6, pl. 029, W 13946,m	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21473		W 13946,m			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 29, W 13946,m
P001931	ATU 6, pl. 030, W 13946,n1	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 16765		W 13946,n1			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Nissen1991FrüheSchrift ; Englund2005ATU6; Green1987ATU2	history; primary; history	p. 58, no. 7.8 obv. photo; pl. 30, W 13946,n1; pl. 48
P001932	ATU 6, pl. 029, W 13946,n2	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 16879		W 13946,n2			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 29, W 13946,n2
P001933	ATU 6, pl. 029, W 13946,o+	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 16875		W 13946,o + W 13946,s			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 29, W 13946,o+
