id_text	publications_key
P002604	Englund2005ATU6
P002605	Englund2005ATU6
P002606	Green1987ATU2
P002610	Englund2005ATU6
P002611	Englund2005ATU6
P002613	Englund2005ATU6; Green1982ZA72
P002614	Green1982ZA72
P002617	Englund2005ATU6
P002618	Englund2005ATU6
P002620	Englund2005ATU6
P002622	Englund2005ATU6
P002625	Englund2005ATU6; Green1987ATU2
P002626	Englund2005ATU6
P002641	Englund1993ATU3
P002669	Englund1993ATU3
P002680	Englund1993ATU3
P002693	Englund1993ATU3
P002704	Green1980husbandry
P002718	Englund1993ATU3
P002731	Green1980husbandry
P002817	Green1980husbandry
P002843	Green1980husbandry
P002844	Green1980husbandry
P002848	Green1980husbandry
P002851	Green1980husbandry
P002854	Green1980husbandry
P002860	Green1980husbandry
P002861	Green1980husbandry
P002866	Englund1993ATU3
P002869	Englund1993ATU3
P002883	Englund1993ATU3
P002895	Englund2005ATU6
P002896	Englund2005ATU6
P002898	Englund2005ATU6
P002901	Englund2001ATU7
P002902	Englund2001ATU7
P002903	Englund2001ATU7
P002904	Englund2001ATU7
P002907	Englund2001ATU7
P002908	Englund2001ATU7
P002909	Englund2001ATU7
P002910	Englund1993ATU3
P002913	Englund2001ATU7; Schmandt-Besserat1992BeforeWriting
P002915	Englund2001ATU7
P002919	Englund2001ATU7
P002922	Englund2001ATU7
P002924	Englund2001ATU7
P002926	Englund2001ATU7
P002928	Englund2001ATU7
P002930	Englund2001ATU7
P002933	Englund2001ATU7
P002934	Englund2001ATU7
P002936	Englund2001ATU7
P002938	Englund2001ATU7
P002940	Englund2001ATU7
P002943	Englund2001ATU7
P002944	Englund2001ATU7
P002946	Englund2001ATU7
P002947	Englund2001ATU7
P002948	Englund2001ATU7
P002949	Englund2001ATU7
P002950	Englund2001ATU7
P002951	Englund2001ATU7
P002952	Englund2001ATU7
P002953	Englund2001ATU7
P002954	Englund2001ATU7
P002955	Englund2001ATU7
P002956	Englund2001ATU7
P002966	Englund2001ATU7
P002967	Englund2001ATU7
P002968	Englund2001ATU7
P002969	Englund2001ATU7
P002970	Englund2001ATU7
P002971	Englund2001ATU7
P002972	Englund2001ATU7
P002973	Englund2001ATU7
P002974	Englund2001ATU7
P002975	Englund2001ATU7
P002976	Englund2001ATU7
P002977	Englund2001ATU7
P002978	Englund2001ATU7
P002985	Englund2001ATU7
P002986	Englund2001ATU7
P002987	Englund2001ATU7
P002988	Englund2001ATU7
P003034	Englund2001ATU7
P003035	Schmandt-Besserat1992BeforeWriting; sec1678; Szarzyńska1994tags
P003036	Englund2001ATU7
P003038	Englund2001ATU7
P003040	Englund2001ATU7
P003042	Englund2001ATU7
P003044	Englund2001ATU7
P003047	Englund2001ATU7
P003048	Englund2001ATU7
P003050	Englund2001ATU7
P003053	Englund2001ATU7
P003054	Englund2001ATU7
P003056	Englund2001ATU7
P003057	vanDijk1960UVB16
P003058	vanDijk1960UVB16
P003059	vanDijk1960UVB16
P003060	Englund2001ATU7
P003061	Englund2001ATU7; vanDijk1960UVB16
P003062	Englund2001ATU7
P003063	vanDijk1960UVB16
P003064	Englund2001ATU7
P003066	Englund2001ATU7
P003068	Englund2001ATU7
P003069	sec1682
P003070	Englund2001ATU7
P003072	Englund2001ATU7
P003074	Englund2001ATU7; vanDijk1960UVB16
P003075	vanDijk1960UVB16
P003076	Englund2001ATU7; vanDijk1960UVB16
P003077	vanDijk1960UVB16
P003078	Englund2001ATU7
P003080	Englund2001ATU7
P003083	Englund2001ATU7
P003084	Englund2001ATU7
P003086	Englund2001ATU7
P003087	Englund2001ATU7
P003090	Englund2001ATU7
P003091	Englund2001ATU7
P003093	sec1685
P003094	Englund2001ATU7
P003095	Englund2001ATU7
P003097	Englund2001ATU7
P003099	Englund2001ATU7
P003100	Englund2001ATU7
P003101	Englund2001ATU7
P003102	Englund2001ATU7
P003104	Englund2001ATU7
P003105	Englund2001ATU7
P003108	Englund2001ATU7
P003109	Englund2001ATU7
P003111	Englund2001ATU7
P003112	Englund2001ATU7
P003116	Englund2001ATU7
P003118	Englund1998OBO160/1; Englund2001ATU7; Friberg1997AfO44; Green1987ATU2; Nissen1991FrüheSchrift
P003119	Englund2001ATU7
P003127	Englund2001ATU7
P003128	Englund2001ATU7
P003129	Englund2001ATU7; vanDijk1960UVB16
P003131	Englund2001ATU7
P003133	Englund2001ATU7
P003134	Englund2001ATU7
P003136	Englund2001ATU7; vanDijk1960UVB16
P003139	Englund2001ATU7
P003140	Englund2001ATU7
P003141	Englund2001ATU7
P003144	Englund2001ATU7
P003145	Englund2001ATU7
P003146	Englund2001ATU7
P003148	Englund2001ATU7
P003149	Englund2001ATU7
P003151	Englund2001ATU7
P003152	Englund2001ATU7
P003156	vanDijk1960UVB16
P003158	Englund2001ATU7
P003160	Englund2001ATU7
P003170	Englund2001ATU7
P003172	Englund2001ATU7
P003173	Englund1993ATU3
P003174	Englund2001ATU7
P003176	Englund2001ATU7
P003177	Englund2001ATU7
P003182	Englund2001ATU7; vanDijk1960UVB16
P003183	Englund2001ATU7; vanDijk1960UVB16
P003184	Englund2001ATU7
P003185	Englund2001ATU7
P003187	Englund2001ATU7
P003189	Englund2001ATU7
P003190	Englund2001ATU7
P003194	Englund2001ATU7
P003196	Englund2001ATU7
P003197	Englund2001ATU7
P003198	Englund2001ATU7
P003217	Englund2001ATU7
P003218	Englund2001ATU7
P003219	Englund2001ATU7
P003223	Englund2001ATU7
P003224	Englund2001ATU7
P003225	Englund2001ATU7
P003226	Englund2001ATU7
P003227	Englund2001ATU7
P003229	Englund2001ATU7
P003232	Englund2001ATU7
P003233	Englund2001ATU7
P003234	Green1987ATU2
P003235	Englund2001ATU7
P003236	Englund2001ATU7
P003249	sec1695; sec1696
P003250	sec1697
P003255	Englund2001ATU7
P003256	Englund2001ATU7
P003257	Englund2001ATU7
P003262	Englund1993ATU3
P003265	Englund2001ATU7
P003267	Green1981cuneiform
P003274	Englund2001ATU7
P003275	Englund2001ATU7
P003276	Englund1998OBO160/1; Englund2001ATU7; Nissen1991FrüheSchrift
P003277	Englund2001ATU7
P003278	Englund2001ATU7
P003279	Englund2001ATU7
P003280	Englund2001ATU7
P003281	Englund2001ATU7
P003285	Englund2001ATU7
P003286	Englund2001ATU7
P003287	Englund2001ATU7
P003289	Englund2001ATU7
P003290	Englund2001ATU7
P003291	Englund2001ATU7
P003292	Englund2001ATU7
P003293	Englund2001ATU7
P003295	Englund2001ATU7
P003307	Englund2001ATU7
P003308	Englund2001ATU7
P003309	Englund2001ATU7
P003310	Englund2001ATU7
P003311	Englund2001ATU7
P003312	Englund2001ATU7
P003316	Englund2001ATU7
P003321	Englund2001ATU7
P003323	Englund2001ATU7
P003324	Englund2001ATU7
P003325	Englund2001ATU7
P003326	Englund2001ATU7
P003327	Englund2001ATU7
P003329	Englund2001ATU7
P003330	Damerow1991; Englund1998OBO160/1; Englund2001ATU7; Friberg1997AfO44; Green1987ATU2; Nissen1991FrüheSchrift; sec1702
P003331	Englund2001ATU7
P003332	Englund2001ATU7
P003333	Englund2001ATU7
P003335	Englund2001ATU7
P003336	Englund2001ATU7
P003340	Englund2001ATU7
P003342	Englund1993ATU3
P003346	Englund1993ATU3
P003351	Englund2001ATU7
P003354	Englund2001ATU7
P003357	Englund2001ATU7
P003362	Englund2001ATU7
P003363	Englund2001ATU7
P003369	Englund1993ATU3; Englund2001ATU7
P003370	Englund2001ATU7
P003374	Englund2001ATU7
P003379	Englund2001ATU7
P003380	Englund2001ATU7
P003381	Englund2001ATU7
P003382	Englund2001ATU7
P003383	Englund2001ATU7
P003384	Englund2001ATU7
P003385	Englund2001ATU7
P003386	Englund2001ATU7
P003387	Englund2001ATU7
P003388	Englund2001ATU7
P003389	Englund2001ATU7
P003390	Englund2001ATU7
P003391	Englund2001ATU7
P003392	Englund2001ATU7
P003393	Englund2001ATU7
P003394	Englund2001ATU7
P003395	Englund2001ATU7
P003396	Englund2001ATU7
P003397	Englund2001ATU7
P003398	Englund2001ATU7
P003399	Englund2001ATU7
P003400	Englund2001ATU7
P003401	Englund2001ATU7
P003408	Englund2001ATU7
P003409	Green1981cuneiform
P003412	Englund2001ATU7
P003413	Englund2001ATU7
P003414	Englund2001ATU7
P003415	Englund2001ATU7
P003417	Englund2001ATU7
P003418	Englund1998OBO160/1; Englund2001ATU7
P003419	Englund2001ATU7
P003420	Englund2001ATU7
P003421	Englund2001ATU7
P003423	Englund1993ATU3; Englund2001ATU7
P003425	Englund2001ATU7
P003426	Green1987ATU2
P003434	Englund2001ATU7
P003435	Englund2001ATU7
P003437	Englund2001ATU7
P003438	Englund2001ATU7; Green1987ATU2
P003439	Englund1998OBO160/1; Englund2001ATU7; Nissen1991FrüheSchrift
P003440	Englund2001ATU7
P003456	Englund2001ATU7
P003457	Englund2001ATU7
P003459	Englund2001ATU7
P003462	Englund1998OBO160/1; Englund2001ATU7; Nissen1991FrüheSchrift
P003463	Englund2001ATU7
P003464	Englund2001ATU7
P003465	Englund2001ATU7
P003466	Englund2001ATU7
P003468	Englund1998OBO160/1; Friberg1997AfO44
P003471	Englund2001ATU7
P003472	Englund2001ATU7
P003475	Englund2001ATU7
P003476	Englund2001ATU7
P003477	Englund2001ATU7
P003480	Englund2001ATU7
P003481	Englund2001ATU7
P003482	Englund2001ATU7
P003483	Englund2001ATU7
P003484	Damerow1991; Englund2001ATU7; sec1719; sec1720
P003487	Englund1993ATU3
P003491	Englund2001ATU7
P003492	Nissen1986WorldArchaeology17; sec1722
P003493	sec1724
P003494	Englund2001ATU7
P003495	Englund2001ATU7
P003499	BagM2catalogue; Englund1998OBO160/1; Green1987ATU2; Nissen1986WorldArchaeology17
P003500	BagM2catalogue; Englund1998OBO160/1; EnglundCDLJ2009/4; Green1987ATU2; Nissen1986WorldArchaeology17; sec1731
P003501	Green1980husbandry; Green1987ATU2
P003502	Green1987ATU2
P003503	Englund1998OBO160/1; Green1981cuneiform; Green1987ATU2
P003504	Englund1998OBO160/1; Green1987ATU2
P003505	Green1987ATU2
P003506	Green1987ATU2
P003507	Green1987ATU2
P003508	Green1987ATU2
P003509	Green1987ATU2
P003510	Englund1998OBO160/1; Englund2001ATU7; Green1980husbandry; Green1987ATU2; Nissen1991FrüheSchrift; sec1750
P003511	Englund2001ATU7; Green1987ATU2; Nissen1991FrüheSchrift
P003512	Englund2001ATU7; Green1987ATU2
P003513	Englund1998OBO160/1; Englund2001ATU7; Green1980husbandry; Green1987ATU2; Nissen1991FrüheSchrift; sec1758
P003514	Green1987ATU2
P003515	Green1987ATU2
P003516	Green1987ATU2
P003517	Green1987ATU2
P003518	Englund2001ATU7; Green1987ATU2
P003519	Englund2001ATU7; Green1987ATU2
P003520	Green1987ATU2
P003521	Green1987ATU2
P003522	Englund2001ATU7; Green1987ATU2
P003523	Englund2001ATU7; Green1987ATU2
P003524	Green1987ATU2
P003525	BagM2catalogue; Green1987ATU2
P003526	BagM2catalogue; Green1987ATU2
P003527	BagM2catalogue; Green1987ATU2
P003528	Englund2001ATU7; Green1987ATU2; Nissen1991FrüheSchrift
P003529	Green1987ATU2
P003530	Green1987ATU2
P003531	Englund1998OBO160/1; Green1987ATU2
P003532	BagM2catalogue; Green1987ATU2; Nissen1986WorldArchaeology17; sec1784
P003533	Englund1998OBO160/1; Green1987ATU2
P003534	Englund2001ATU7; Green1987ATU2; Nissen1991FrüheSchrift
P003535	Englund2001ATU7; Green1987ATU2; Nissen1991FrüheSchrift
P003536	Englund2001ATU7; Green1980husbandry
P003537	Englund1998OBO160/1; Englund2001ATU7; Green1987ATU2
P003538	Englund2001ATU7; Green1987ATU2
P003539	Green1980husbandry
P003542	Englund2001ATU7
P003544	Englund2001ATU7
P003545	Englund2001ATU7
P003546	Englund2001ATU7
P003547	Englund2001ATU7
P003549	Green1981cuneiform
P003550	Englund2001ATU7
P003552	Englund2001ATU7
P003553	Englund1998OBO160/1; Englund2001ATU7; Green1980husbandry; Nissen1991FrüheSchrift
P003554	Englund2001ATU7
P003556	Green1980husbandry
P003558	Green1980husbandry
P003559	Englund2001ATU7; Green1980husbandry
P003560	Englund2001ATU7
P003561	Englund1998OBO160/1; Englund2001ATU7; Green1980husbandry; Nissen1991FrüheSchrift
P003562	Englund2001ATU7
P003563	Englund2001ATU7; Green1980husbandry
P003564	Englund2001ATU7
P003565	Englund2001ATU7; Green1980husbandry
P003566	Englund2001ATU7
P003567	Englund2001ATU7
P003568	Englund2001ATU7
P003572	Green1980husbandry
P003575	sec1811
P003583	Green1980husbandry
P003585	Green1980husbandry
P003587	Englund1998OBO160/1
P003588	Englund1988timekeeping
P003589	Englund2001ATU7
P003590	Englund2001ATU7
P003591	Englund1998OBO160/1; Englund2001ATU7
P003592	Englund2001ATU7
P003594	Englund2001ATU7; Green1987ATU2; Nissen1991FrüheSchrift; sec1818
P003595	Damerow1991; Englund1998OBO160/1; Englund2001ATU7; Green1987ATU2; Nissen1991FrüheSchrift; sec1821
P003596	Englund2001ATU7
P003597	Englund2001ATU7
P003598	Englund2001ATU7
P003599	Englund2001ATU7
P003600	Englund2001ATU7; Green1980husbandry
P003601	Englund2001ATU7; Green1980husbandry
P003602	Englund2001ATU7; Green1980husbandry
P003603	Englund2001ATU7
P003604	Englund2001ATU7
P003605	Englund2001ATU7; Green1980husbandry
P003607	Englund2001ATU7
P003608	Englund1998OBO160/1; Englund2001ATU7
P003609	Green1980husbandry
P003611	Green1980husbandry
P003615	Englund1998OBO160/1
P003616	Green1980husbandry
P003619	Englund2001ATU7
P003620	Englund2001ATU7
P003621	Englund2001ATU7
P003622	Englund2001ATU7
P003623	Englund2001ATU7; Green1981cuneiform
P003626	Green1980husbandry
P003628	Green1980husbandry
P003629	Englund2001ATU7
P003630	Englund2001ATU7
P003631	Englund2001ATU7; Green1980husbandry
P003632	Englund2001ATU7
P003633	Englund2001ATU7
P003635	Englund2001ATU7
P003636	Englund2001ATU7
P003637	Englund2001ATU7
P003638	Englund2001ATU7
P003640	Green1980husbandry
P003641	Green1980husbandry
P003643	Green1980husbandry
P003644	Green1980husbandry
P003645	Green1980husbandry
P003646	Green1980husbandry
P003649	Englund2001ATU7
P003650	Englund2001ATU7
P003652	Green1980husbandry
P003653	Englund2001ATU7
P003654	Englund2001ATU7; Green1987ATU2
P003655	Green1981cuneiform; Green1987ATU2
P003656	Green1987ATU2
P003657	Englund2001ATU7; Green1987ATU2
P003658	Green1987ATU2
P003659	Englund2001ATU7; Green1987ATU2
P003660	Englund2001ATU7; Green1987ATU2
P003661	Englund2001ATU7; Green1987ATU2
P003662	Englund2001ATU7; Green1987ATU2
P003663	Englund2001ATU7; Green1987ATU2
P003664	Green1987ATU2
P003665	Green1987ATU2
P003666	Englund2001ATU7; Green1980husbandry; Green1987ATU2
P003667	Green1980husbandry; Green1987ATU2
P003668	Englund2001ATU7; Green1987ATU2
P003671	BagM2catalogue; Englund2001ATU7; Green1987ATU2
P003672	BagM2catalogue; Englund2001ATU7; Green1987ATU2
P003673	Englund2001ATU7; Green1987ATU2
P003674	Englund2001ATU7; Green1987ATU2
P003675	Englund2001ATU7
P003677	Englund1998OBO160/1
P003686	Green1980husbandry
P003693	Englund2001ATU7
P003694	Englund1998OBO160/1; Englund2001ATU7; Nissen1991FrüheSchrift
P003695	Englund2001ATU7
P003696	Englund2001ATU7
P003698	Englund2001ATU7
P003700	Englund1993ATU3
P003701	Englund2001ATU7
P003702	Englund2001ATU7
P003703	Schmandt-Besserat1992BeforeWriting; sec1873; Szarzyńska1994tags
P003704	Schmandt-Besserat1992BeforeWriting; sec1876; Szarzyńska1994tags
P003708	Englund2001ATU7
P003709	Englund2001ATU7
P003710	Englund2001ATU7
P003711	Englund2001ATU7
P003712	Englund2001ATU7
P003713	Englund2001ATU7
P003714	Englund2001ATU7
P003715	Englund2001ATU7
P003716	Englund2001ATU7
P003717	Englund2001ATU7
P003718	Englund2001ATU7
P003719	Englund2001ATU7
P003721	Englund2001ATU7
P003722	Englund2001ATU7
P003723	Englund2001ATU7
P003724	Englund2001ATU7
P003725	Englund2001ATU7
P003726	Englund2001ATU7
P003727	Englund2001ATU7
P003728	Englund2001ATU7
P003729	Englund2001ATU7
P003731	Englund2001ATU7
P003732	Englund2001ATU7
P003733	Englund2001ATU7
P003734	Englund2001ATU7
P003735	Englund2001ATU7
P003737	Englund2001ATU7
P003738	Englund2001ATU7
P003741	Englund2001ATU7
P003742	Englund2001ATU7
P003743	Englund2001ATU7
P003744	Englund2001ATU7
P003745	Englund2001ATU7
P003746	Englund2001ATU7
P003747	Englund2001ATU7
P003748	Englund2001ATU7
P003749	Englund2001ATU7
P003750	Englund2001ATU7
P003751	Englund2001ATU7
P003752	Englund2001ATU7
P003753	Englund2001ATU7
P003754	Englund2001ATU7
P003755	Englund2001ATU7
P003756	Englund2001ATU7
P003757	Englund2001ATU7
P003758	Englund2001ATU7
P003759	Englund2001ATU7
P003760	Englund2001ATU7
P003761	Englund1998OBO160/1
P003763	Englund1998OBO160/1
P003766	Green1980husbandry
P003768	Ozaki2020Nisaba33
P003771	Green1980husbandry
P003801	Englund2001ATU7
P003802	Englund2001ATU7
P003803	Englund2001ATU7
P003804	Englund2001ATU7
P003805	Englund2001ATU7
P003807	Green1987ATU2; Schmandt-Besserat1992BeforeWriting; sec1883
P003810	Englund2001ATU7
P003811	Englund2001ATU7
P003812	Englund2001ATU7; sec1886
P003813	Englund2001ATU7
P003814	Englund2001ATU7
P003815	Englund2001ATU7
P003816	Englund2001ATU7
P003817	Englund2001ATU7
P003818	Englund2001ATU7; Green1987ATU2
P003819	Englund2001ATU7
P003820	Englund2001ATU7
P003821	Englund2001ATU7
P003822	Englund2001ATU7
P003823	Englund2001ATU7
P003824	Englund2001ATU7
P003825	Englund2001ATU7
P003826	Englund2001ATU7
P003827	Englund2001ATU7
P003828	Englund2001ATU7
P003829	Englund2001ATU7
P003830	Englund2001ATU7
P003831	Englund2001ATU7
P003832	Englund2001ATU7
P003833	Englund2001ATU7
P003834	Englund2001ATU7
P003835	Englund2001ATU7
P003836	Englund2001ATU7
P003837	Englund2001ATU7
P003838	Englund2001ATU7
P003840	Englund2001ATU7
P003842	Englund2001ATU7; Ozaki2020Nisaba33
P003844	Englund2001ATU7
P003845	Englund2001ATU7
P003846	Englund2001ATU7
P003847	Englund2001ATU7
P003848	Englund2001ATU7
P003853	Englund2001ATU7
P003854	Englund2001ATU7
P003855	Englund2001ATU7; Green1987ATU2
P003856	Englund2001ATU7
P003857	Englund2001ATU7
P003858	Englund2001ATU7
P003859	Englund2001ATU7
P003860	Englund2001ATU7
P003861	Englund2001ATU7
P003862	Englund2001ATU7
P003863	Englund2001ATU7
P003864	Englund2001ATU7
P003865	Englund2001ATU7
P003866	Englund2001ATU7
P003894	Green1987ATU2
P003897	Englund1998OBO160/1; Friberg1997AfO44; Green1987ATU2; sec1890
P003907	sec1891
P003912	Englund1998OBO160/1; Green1981cuneiform; Green1987ATU2
P003914	Lenzen1964UVB20; sec1896
P003975	Schmandt-Besserat1992BeforeWriting
P003977	Schmandt-Besserat1992BeforeWriting
P003984	Green1987ATU2
P003985	Damerow1991; Englund1998OBO160/1; Green1987ATU2; sec1901; sec1902
P003986	Green1987ATU2
P003987	Green1987ATU2
P003988	Green1987ATU2
P003989	Green1987ATU2
P003990	Green1987ATU2
P003991	Green1987ATU2
P004012	Green1987ATU2
P004020	Green1987ATU2
P004036	Green1987ATU2
P004037	Green1987ATU2
P004040	Green1987ATU2
P004041	Green1987ATU2
P004042	Green1987ATU2
P004043	Green1987ATU2
P004044	Green1987ATU2
P004045	Green1987ATU2
P004046	Green1987ATU2
P004047	Green1987ATU2
P004049	Green1987ATU2
P004053	Lenzen1964UVB20
P004083	Green1987ATU2
P004084	Green1987ATU2
P004085	Green1987ATU2
P004087	Green1987ATU2
P004090	Green1987ATU2
P004102	Englund1998OBO160/1; Englund2001ATU7; Schmandt-Besserat1992BeforeWriting
P004105	Green1987ATU2
P004106	Green1987ATU2
P004107	Green1987ATU2
P004110	Green1987ATU2
P004111	Green1987ATU2
P004112	Green1987ATU2
P004113	Green1987ATU2; Veenhof1978spijkerschrift
P004114	Green1987ATU2
P004115	Green1987ATU2
P004116	Green1987ATU2
P004117	Green1987ATU2
P004130	Green1987ATU2
P004134	Green1987ATU2
P004135	Green1987ATU2
P004137	Green1987ATU2
P004138	Green1987ATU2
P004139	Green1987ATU2
P004142	Englund2001ATU7
P004143	Englund2001ATU7
P004145	Schmandt-Besserat1992BeforeWriting; sec1950
P004165	sec1952
P004171	Englund2001ATU7
P004179	Green1987ATU2
P004194	Englund1993ATU3
P004195	Green1987ATU2
P004207	Green1981cuneiform
P004209	Green1987ATU2
P004211	Green1987ATU2
P004212	Green1987ATU2
P004213	Green1987ATU2
P004214	Green1987ATU2
P004215	Green1987ATU2
P004216	Green1987ATU2
P004217	Green1987ATU2
P004234	Green1987ATU2; sec1964; sec1965
P004235	Green1987ATU2
P004236	Green1987ATU2
P004241	Green1987ATU2
P004244	Green1987ATU2
P004245	Green1987ATU2
P004248	Green1987ATU2
P004249	Green1987ATU2
P004255	Schmandt-Besserat1992BeforeWriting
P004261	Englund1998OBO160/1
P004265	Englund1993ATU3
P004266	Englund1988timekeeping
P004303	Englund1993ATU3; sec1977
P004306	Englund1993ATU3
P004308	Englund1998OBO160/1; Englund2001ATU7; Schmandt-Besserat1992BeforeWriting; sec1978; Szarzyńska1994tags
P004313	Green1987ATU2
P004314	Green1981cuneiform; Green1987ATU2
P004346	Green1987ATU2
P004352	Schmandt-Besserat1992BeforeWriting; sec1986
P004355	Englund1993ATU3
P004357	Green1987ATU2
P004358	Green1987ATU2
P004359	Green1987ATU2
P004360	Green1987ATU2
P004361	Green1987ATU2
P004362	Green1981cuneiform; Green1987ATU2
P004363	Green1987ATU2
P004375	Green1987ATU2
P004376	Green1987ATU2
P004384	Green1981cuneiform
P004385	Green1981cuneiform
P004387	Green1980husbandry; Schmandt-Besserat1992BeforeWriting
P004392	Green1987ATU2
P004396	Englund1993ATU3
P004399	Englund1993ATU3
P004400	Englund2001ATU7; Gehlken1998ruotata; Gehlken2014Schlüssel; Nissen1986WorldArchaeology17; Nissen1991FrüheSchrift; sec2003; sec2004
P004401	sec2009
P004402	Englund1994ATU5; Schmandt-Besserat1992BeforeWriting; sec2010
P004403	sec2012
P004404	sec2013
P004407	Englund2001ATU7; sec2014
P004408	Green1987ATU2; sec2015
P004409	sec2017
P004410	Englund2001ATU7; Green1987ATU2; sec2018
P004411	Englund2001ATU7; sec2020
P004413	Englund2001ATU7; sec2021
P004414	sec2022
P004415	Englund2001ATU7
P004418	Englund2001ATU7
P004419	Englund2001ATU7
P004420	Englund2001ATU7
P004422	UVB24catalogue
P004423	Englund2001ATU7; UVB24catalogue
P004424	Englund2001ATU7; UVB24catalogue
P004425	Englund2001ATU7; UVB24catalogue
P004430	UVB24catalogue
P004431	UVB24catalogue
P004432	UVB24catalogue
P004433	UVB24catalogue
P004434	Englund1998OBO160/1; Englund2001ATU7; UVB24catalogue; Wu2005etymology
P004435	UVB24catalogue
P004437	Englund1998OBO160/1; Englund2001ATU7; Green1987ATU2; Nissen1991FrüheSchrift; UVB24catalogue
P004438	Becker1993Stein; sec2039; sec2041
P004440	Englund2001ATU7
P004442	Englund2001ATU7
P004443	Englund2001ATU7
P004448	Englund2001ATU7
P004449	Englund2001ATU7
P004451	Englund2001ATU7
P004456	Englund2001ATU7
P004457	Englund2001ATU7
P004459	Englund2001ATU7
P004460	Englund2001ATU7
P004461	Englund2001ATU7; Green1987ATU2
P004462	UVB25catalogue
P004463	UVB25catalogue
P004464	UVB25catalogue
P004465	UVB25catalogue
P004466	Englund2001ATU7
P004467	Englund2001ATU7; UVB25catalogue
P004468	Nissen1986WorldArchaeology17; sec2049; UVB25catalogue
P004469	Englund2001ATU7; UVB25catalogue
P004470	Englund2001ATU7; UVB25catalogue
P004471	UVB25catalogue
P004472	Englund2001ATU7; UVB25catalogue
P004473	Englund2001ATU7; UVB25catalogue
P004474	UVB25catalogue
P004475	UVB25catalogue
P004476	Englund2001ATU7; UVB25catalogue
P004477	Englund2001ATU7; UVB25catalogue
P004478	UVB25catalogue
P004479	Englund2001ATU7; UVB25catalogue
P004480	Englund2001ATU7; UVB25catalogue
P004481	Englund2001ATU7
P004482	Englund2001ATU7
P004483	Englund2001ATU7
P004484	Englund2001ATU7
P004485	Englund2001ATU7
P004488	Englund2001ATU7
P004489	Englund2001ATU7
P004490	Englund2001ATU7
P004491	Englund2001ATU7
P004492	Englund2001ATU7
P004493	Englund2001ATU7
P004494	Englund2001ATU7
P004495	Englund2001ATU7
P004496	UVB25catalogue
P004497	UVB25catalogue
P004498	UVB25catalogue
P004501	Green1981cuneiform
P004514	Green1987ATU2
P004522	Englund2001ATU7; Green1981cuneiform
P004523	Englund2001ATU7
P004524	Englund2001ATU7
P004525	Englund2001ATU7
P004526	Englund2001ATU7
P004527	Englund2001ATU7
P004528	Englund2001ATU7
P004529	Englund2001ATU7
P004530	Englund2001ATU7
P004531	Englund2001ATU7
P004542	Englund2001ATU7
P004543	Englund2001ATU7
P004544	Englund2001ATU7
P004545	Englund2001ATU7
P004547	Englund2001ATU7
P004548	Englund1993ATU3; Englund2001ATU7
P004549	Englund2001ATU7
P004550	Englund2001ATU7
P004551	Englund2001ATU7
P004553	Englund2001ATU7
P004554	Englund2001ATU7
P004555	Englund2001ATU7
P004556	Englund2001ATU7
P004557	Englund2001ATU7
P004558	Englund2001ATU7
P004559	Englund2001ATU7
P004560	Englund2001ATU7
P004561	Englund2001ATU7
P004562	Englund2001ATU7
P004563	Englund2001ATU7
P004564	Englund2001ATU7
P004565	Englund2001ATU7
P004566	Englund2001ATU7
P004567	Englund2001ATU7
P004568	Englund2001ATU7; Green1987ATU2
P004569	Englund2001ATU7
P004570	Englund1998OBO160/1; Green1987ATU2
P004579	Green1987ATU2
P004582	Englund2001ATU7
P004583	Englund2001ATU7
P004584	Englund2001ATU7
P004585	Englund2001ATU7
P004586	Englund2001ATU7
P004587	Englund2001ATU7
P004588	Englund2001ATU7
P004589	Englund2001ATU7
P004591	Englund2001ATU7
P004592	Englund2001ATU7
P004594	Englund2001ATU7
P004595	Englund2001ATU7
P004598	Englund2001ATU7
P004599	Englund2001ATU7
P004600	Englund2001ATU7
P004602	Englund2001ATU7; sec2075
P004603	Englund2001ATU7
P004604	Englund2001ATU7
P004613	sec2076
P004642	Englund2001ATU7
P004643	Englund2001ATU7
P004644	Englund2001ATU7
P004645	Englund2001ATU7
P004646	Englund2001ATU7
P004647	Englund2001ATU7
P004648	Englund2001ATU7
P004649	Englund2001ATU7
P004651	Englund2001ATU7
P004652	Englund2001ATU7
P004653	Englund2001ATU7
P004654	Englund2001ATU7
P004655	Englund2001ATU7
P004657	Englund2001ATU7
P004658	Englund2001ATU7
P004659	Englund2001ATU7
P004660	Englund2001ATU7
P004661	Englund2001ATU7
P004662	Englund2001ATU7
P004663	Englund2001ATU7
P004670	sec2077
P004672	Cavigneaux1979BagM10
P004673	Cavigneaux1979BagM10
P004674	Cavigneaux1991BagM22
P004675	Cavigneaux1991BagM22; Englund1998OBO160/1; sec2080
P004676	Cavigneaux1991BagM22
P004677	Cavigneaux1991BagM22
P004678	Cavigneaux1991BagM22
P004679	Cavigneaux1991BagM22
P004680	Cavigneaux1991BagM22
P004681	Cavigneaux1991BagM22
P004682	Cavigneaux1991BagM22
P004683	Cavigneaux1991BagM22
P004684	Cavigneaux1991BagM22
P004685	Cavigneaux1991BagM22
P004686	Cavigneaux1991BagM22
P004687	Cavigneaux1991BagM22
P004688	Cavigneaux1991BagM22
P004689	Cavigneaux1991BagM22
P004690	Cavigneaux1991BagM22
P004691	Cavigneaux1991BagM22
